Experiment,Experiment Name,Condition,Run,Seed,Factor 1,Factor 1 Level,Factor 2,Factor 2 Level,Ticks,Completed Tasks,Failed Tasks,Completion Rate (%),Discovered Completion (%),Explored Area (%),Individual Tasks,Cooperative Tasks,Completed Cooperative Tasks,Total Bids,Unresolved Auction Rounds,Contracts Awarded,Contract Releases,Coalition Attempts,Coalitions Formed,Coalition Success (%),Coalition Formation Efficiency (%),Mean Coalition Delay,Task Value,Rewards Distributed,Mission Bonuses,Reward Gini,Contract Gini,Top 20% Reward Share (%),Information Coverage (%),Mean Reputation,Strategy Switches,Coordination Overhead,Mission Efficiency,Energy Used,Energy Remaining,Failed — Undiscovered,Failed — Auction/No Feasible,Failed — Deadline After Assignment,Failed — Other,Task State Pass,Energy Error,Reward Error,Reputation Bounds Pass,Strategy Validity Pass
BS03,Communication Degradation,Radius 4 / Failure 0.35,90,23,Communication Radius,4,Communication Failure Rate,0.35,303,23,7,76.66666666666667,82.14285714285714,71.01114955786237,15,15,8,1029,447,24,1,456,9,88.88888888888889,1.9736842105263157,45.625,2552.824657060968,2552.824657060968,0.0,0.33894033325040107,0.3219512195121952,39.20132113613084,84.44444444444444,0.5031958895139067,59,80.0,1.0006164866548182,717.2518443458482,1510.2260772272202,2,5,0,0,True,4.547473508864641e-13,1.3642420526593924e-12,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,91,23,Communication Radius,8,Communication Failure Rate,0.05,303,26,4,86.66666666666667,86.66666666666667,67.74317570165321,15,15,11,2438,516,28,2,529,13,84.61538461538461,2.4574669187145557,51.63636363636363,2977.906487859634,2977.906487859634,0.0,0.28794089385029875,0.2666666666666666,33.39012256495905,100.0,0.5036777968076466,77,132.1153846153846,0.727387708826668,705.9741649789829,1521.5037565940859,0,4,0,0,True,0.0,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,92,23,Communication Radius,8,Communication Failure Rate,0.35,239,24,6,80.0,92.3076923076923,56.59361783929258,15,15,11,1503,435,29,5,451,16,68.75,3.5476718403547673,48.18181818181818,2807.126715531215,2807.126715531215,0.0,0.28449165633989315,0.2551724137931035,39.17891420980206,85.55555555555556,0.5018713507051271,40,97.25,0.9803373880381321,547.4292130272464,1680.0487085458228,4,2,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,93,24,Communication Radius,4,Communication Failure Rate,0.05,251,26,4,86.66666666666667,89.65517241379311,60.01537870049981,18,12,9,1603,759,30,4,772,13,69.23076923076923,1.6839378238341969,78.22222222222223,3060.7859898149463,3060.7859898149463,0.0,0.3803829155971601,0.33086419753086416,48.04547989074199,72.22222222222223,0.502648832818538,63,103.96153846153847,0.9397755808527865,591.9328807601895,1638.4834064261704,1,3,0,0,True,4.547473508864641e-13,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,94,24,Communication Radius,4,Communication Failure Rate,0.35,307,27,3,90.0,93.10344827586206,66.78200692041523,18,12,10,1360,665,32,5,680,15,66.66666666666667,2.2058823529411766,85.4,3215.611099778419,3215.611099778419,0.0,0.28212940790808316,0.24827586206896557,34.76988038908526,93.11111111111111,0.5015412697271948,87,90.51851851851852,1.0217204153351123,725.2514902462199,1505.1647969401413,1,2,0,0,True,4.547473508864641e-13,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,95,24,Communication Radius,8,Communication Failure Rate,0.05,260,26,4,86.66666666666667,92.85714285714286,61.13033448673587,18,12,10,1646,545,32,6,561,16,62.5,2.8520499108734403,67.2,3168.342942128911,3168.342942128911,0.0,0.26783861066034764,0.2844444444444445,36.22665293841057,90.88888888888889,0.4999796801304294,49,100.15384615384616,0.9919732057663972,602.980365307401,1627.4359218789582,2,2,0,0,True,6.821210263296962e-13,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,96,24,Communication Radius,8,Communication Failure Rate,0.35,275,27,3,90.0,93.10344827586206,64.24452133794695,18,12,9,2193,501,31,4,514,13,69.23076923076923,2.529182879377432,56.0,3182.7040818028236,3182.7040818028236,0.0,0.337815291958214,0.22923976608187147,39.11264798815851,93.77777777777777,0.5025308564357782,51,115.62962962962963,0.8497923256942941,642.2727985069794,1588.1434886793795,1,1,0,1,True,1.8189894035458565e-12,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,97,25,Communication Radius,4,Communication Failure Rate,0.05,245,26,4,86.66666666666667,89.65517241379311,59.900038446751246,17,13,10,1025,640,29,3,653,13,76.92307692307692,1.9908116385911179,78.7,2998.4624383161845,2998.4624383161845,0.0,0.2686457422821211,0.26415094339622636,33.73990870367692,70.88888888888889,0.5042241597974644,50,75.8076923076923,1.1719669703194449,594.4871538648305,1640.7815935470983,1,3,0,0,True,0.0,0.0,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,98,25,Communication Radius,4,Communication Failure Rate,0.35,258,28,2,93.33333333333333,96.55172413793103,60.284505959246445,17,13,12,1319,637,31,3,652,15,80.0,2.3006134969325154,73.91666666666667,3272.3245825014983,3272.3245825014983,0.0,0.3590645455791155,0.30734463276836155,41.64234383729968,80.0,0.5045239480598868,51,82.67857142857143,1.1180795548432179,628.736803590294,1606.5319438216345,1,1,0,0,True,0.0,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,99,25,Communication Radius,8,Communication Failure Rate,0.05,269,27,3,90.0,93.10344827586206,67.08958093041139,17,13,11,553,216,27,0,227,11,100.0,4.845814977973569,23.636363636363637,3117.4250321672625,3117.4250321672625,0.0,0.2820396087219734,0.22608695652173916,34.02923476267092,96.22222222222223,0.5059051571473908,42,45.2962962962963,1.6884439391003454,664.330197867465,1570.9385495444637,1,2,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,100,25,Communication Radius,8,Communication Failure Rate,0.35,228,30,0,100.0,100.0,55.440215301806994,17,13,13,308,169,30,0,182,13,100.0,7.142857142857143,17.692307692307693,3523.0658395228993,3523.0658395228993,0.0,0.3693380430337032,0.33207547169811313,39.15202720545923,91.11111111111111,0.5097805757253696,56,30.8,2.4549676554050577,569.0762755534596,1666.1924718584685,0,0,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,101,26,Communication Radius,4,Communication Failure Rate,0.05,279,27,3,90.0,90.0,64.47520184544406,18,12,9,2038,621,34,7,637,16,56.25,2.511773940345369,115.33333333333333,3107.9715924078823,3107.9715924078823,0.0,0.41363716670909834,0.24615384615384617,40.912153580618224,92.44444444444444,0.498315542345178,85,113.5925925925926,0.8371199524991749,655.695633557899,1583.8179661002985,0,3,0,0,True,1.1368683772161603e-12,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,102,26,Communication Radius,4,Communication Failure Rate,0.35,274,25,5,83.33333333333333,83.33333333333333,64.62898885044214,18,12,8,1274,401,27,2,411,10,80.0,2.4330900243309004,57.55555555555556,2721.8122999843995,2721.8122999843995,0.0,0.38433131804028897,0.22608695652173916,41.33109553889794,87.55555555555556,0.5030266963953954,60,82.16,1.010056826059935,650.7120496197625,1588.801550038435,0,4,0,1,True,6.821210263296962e-13,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,103,26,Communication Radius,8,Communication Failure Rate,0.05,274,27,3,90.0,93.10344827586206,64.85966935793925,18,12,9,1877,478,32,5,492,14,64.28571428571429,2.845528455284553,74.77777777777777,3104.1848307193977,3104.1848307193977,0.0,0.28959385693291684,0.2666666666666666,36.532819009399965,93.77777777777777,0.5009213549098565,46,104.14814814814815,0.9122192907775964,638.8932101110469,1600.6203895471513,1,2,0,0,True,2.2737367544323206e-13,1.3642420526593924e-12,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,104,26,Communication Radius,8,Communication Failure Rate,0.35,276,27,3,90.0,93.10344827586206,60.82276047673972,18,12,10,1699,481,36,9,500,19,52.63157894736842,3.8,102.6,3127.1307957705985,3127.1307957705985,0.0,0.2549909043200529,0.16756756756756763,34.068472401521014,93.77777777777777,0.49821905996134713,54,96.74074074074075,0.9735220351709435,617.1828605774667,1622.3307390807304,1,2,0,0,True,6.821210263296962e-13,0.0,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,105,27,Communication Radius,4,Communication Failure Rate,0.05,265,25,5,83.33333333333333,86.20689655172414,62.091503267973856,19,11,8,1479,548,29,4,560,12,66.66666666666667,2.142857142857143,54.8,2944.926556818849,2944.926556818849,0.0,0.37615406462824996,0.3320261437908496,47.63307571243706,86.66666666666667,0.5007545772373241,53,96.48,0.9749989677151046,622.4406920760538,1701.699952918345,1,2,0,2,True,2.2737367544323206e-13,0.0,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,106,27,Communication Radius,4,Communication Failure Rate,0.35,258,26,4,86.66666666666667,96.29629629629629,60.5920799692426,19,11,10,1442,657,32,6,673,16,62.5,2.37741456166419,103.4,3019.3232323681214,3019.3232323681214,0.0,0.391448140437165,0.41807909604519766,38.80232327453591,76.44444444444444,0.5012417284271842,56,93.46153846153847,0.9966066372318629,600.6037770272935,1723.536867967105,3,1,0,0,True,4.547473508864641e-13,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,107,27,Communication Radius,8,Communication Failure Rate,0.05,245,26,4,86.66666666666667,96.29629629629629,58.78508266051519,19,11,11,731,215,29,3,228,13,84.61538461538461,5.701754385964913,29.09090909090909,3131.7147948993133,3131.7147948993133,0.0,0.28910600163010947,0.2379084967320262,36.92774315507765,85.55555555555556,0.5038998620141623,54,52.80769230769231,1.656034240062892,574.0930215913764,1750.0476234030223,3,1,0,0,True,0.0,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,108,27,Communication Radius,8,Communication Failure Rate,0.35,236,29,1,96.66666666666667,100.0,58.70818915801615,19,11,11,987,265,33,4,280,15,73.33333333333333,5.357142857142857,45.90909090909091,3397.861845267649,3397.861845267649,0.0,0.2244441478113326,0.1777777777777778,32.71406598861873,95.33333333333333,0.5033084847000454,29,57.93103448275862,1.5388568172363881,542.0428843079906,1782.0977606864087,1,0,0,0,True,6.821210263296962e-13,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,109,28,Communication Radius,4,Communication Failure Rate,0.05,252,29,1,96.66666666666667,96.66666666666667,57.78546712802768,18,12,11,1639,670,36,7,688,18,61.111111111111114,2.616279069767442,98.58333333333333,3470.152044308132,3470.152044308132,0.0,0.2416316236415379,0.23482587064676608,31.454638372952648,89.11111111111111,0.5007445119310906,56,93.86206896551724,1.053719392290058,597.2411320308144,1677.6056894115356,0,0,0,1,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,110,28,Communication Radius,4,Communication Failure Rate,0.35,278,26,4,86.66666666666667,86.66666666666667,66.28219915417148,18,12,9,1676,672,30,4,685,13,69.23076923076923,1.897810218978102,87.55555555555556,3071.9233653156093,3071.9233653156093,0.0,0.24830321057480464,0.32000000000000006,30.69957283018272,92.22222222222223,0.5033890171272186,49,105.84615384615384,0.9025486803795862,667.6096136372896,1607.2372078050596,0,4,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,111,28,Communication Radius,8,Communication Failure Rate,0.05,242,27,3,90.0,93.10344827586206,56.55517108804306,18,12,10,1019,275,34,7,292,17,58.8235294117647,5.821917808219178,55.5,3221.592968255679,3221.592968255679,0.0,0.32968579940660003,0.2235897435897436,40.434982998666825,91.33333333333333,0.5005257875326802,51,65.55555555555556,1.4246170376812821,563.3747295197096,1711.4720919226409,1,2,0,0,True,2.2737367544323206e-13,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,112,28,Communication Radius,8,Communication Failure Rate,0.35,247,30,0,100.0,100.0,60.47673971549404,18,12,12,1322,347,31,1,360,13,92.3076923076923,3.611111111111111,38.833333333333336,3605.4357473125438,3605.4357473125438,0.0,0.31491796921389414,0.32820512820512815,37.33666310246454,90.88888888888889,0.5072412289240956,49,69.86666666666666,1.358060306094453,594.8421532775338,1680.0046681648164,0,0,0,0,True,2.2737367544323206e-13,0.0,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,113,29,Communication Radius,4,Communication Failure Rate,0.05,260,28,2,93.33333333333333,93.33333333333333,63.12956555171088,17,13,11,1826,718,32,4,733,15,73.33333333333333,2.0463847203274215,71.91666666666667,3239.1066606403765,3239.1066606403765,0.0,0.29504271017047934,0.3111111111111111,33.72842600643043,87.33333333333333,0.503383951766225,52,104.5,0.9113810533126074,638.064075467838,1635.1264600841073,0,1,0,1,True,2.2737367544323206e-13,0.0,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,114,29,Communication Radius,4,Communication Failure Rate,0.35,233,28,2,93.33333333333333,93.33333333333333,59.05420991926182,17,13,11,1486,654,32,4,669,15,73.33333333333333,2.242152466367713,63.27272727272727,3202.751014915181,3202.751014915181,0.0,0.27303557841764636,0.2169491525423728,36.61162690967802,85.77777777777777,0.5037411697598136,46,90.17857142857143,1.044102882384567,565.4668837237576,1707.7236518281875,0,2,0,0,True,1.1368683772161603e-12,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,115,29,Communication Radius,8,Communication Failure Rate,0.05,238,28,2,93.33333333333333,100.0,55.97846981930027,17,13,12,447,182,30,2,196,14,85.71428571428571,7.142857142857143,24.75,3240.2849051717917,3240.2849051717917,0.0,0.2929773772405966,0.1918128654970761,38.056540767924524,93.33333333333333,0.505949231362185,54,38.357142857142854,2.016122577777356,574.1864582479877,1699.0040773039582,2,0,0,0,True,6.821210263296962e-13,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,116,29,Communication Radius,8,Communication Failure Rate,0.35,256,29,1,96.66666666666667,96.66666666666667,60.976547481737796,17,13,12,757,256,33,4,272,16,75.0,5.882352941176471,35.583333333333336,3265.426761858927,3265.426761858927,0.0,0.35073464740599225,0.3026455026455026,42.64831253815079,95.55555555555556,0.5038906713731929,59,50.310344827586206,1.603374916962435,608.5958874080553,1664.5946481438898,0,1,0,0,True,4.547473508864641e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.05,117,30,Communication Radius,4,Communication Failure Rate,0.05,248,28,2,93.33333333333333,93.33333333333333,56.78585159554018,14,16,14,1317,814,33,5,833,19,73.6842105263158,2.2809123649459786,85.57142857142857,3447.934706237504,3447.934706237504,0.0,0.2753148052395942,0.2124999999999999,33.080746907196904,94.66666666666667,0.5039222459309514,57,91.82142857142857,1.1117514852262034,563.3538115813421,1768.066480648986,0,2,0,0,True,6.821210263296962e-13,4.547473508864641e-13,True,True
BS03,Communication Degradation,Radius 4 / Failure 0.35,118,30,Communication Radius,4,Communication Failure Rate,0.35,259,29,1,96.66666666666667,96.66666666666667,59.900038446751246,14,16,15,1021,570,33,4,589,19,78.94736842105263,3.225806451612903,55.666666666666664,3564.8525974838253,3564.8525974838253,0.0,0.3301304822405342,0.32499999999999996,39.82887123192073,86.22222222222223,0.5033334112588816,51,68.20689655172414,1.386721591575793,608.7053377837192,1722.7149544466074,0,1,0,0,True,2.2737367544323206e-13,0.0,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.05,119,30,Communication Radius,8,Communication Failure Rate,0.05,288,30,0,100.0,100.0,66.01307189542484,14,16,16,576,256,33,3,275,19,84.21052631578948,6.909090909090909,26.1875,3722.82563189788,3722.82563189788,0.0,0.288620181214309,0.1937500000000001,34.568391503276686,96.88888888888889,0.5056576008329173,52,43.53333333333333,1.9250656975553213,674.8693929384174,1656.5508992919083,0,0,0,0,True,1.8189894035458565e-12,9.094947017729282e-13,True,True
BS03,Communication Degradation,Radius 8 / Failure 0.35,120,30,Communication Radius,8,Communication Failure Rate,0.35,252,30,0,100.0,100.0,57.631680123029604,14,16,16,861,301,34,4,321,20,80.0,6.230529595015576,28.375,3722.82563189788,3722.82563189788,0.0,0.3003999284694159,0.3582089552238805,36.91859514502916,94.88888888888889,0.5060814311254477,41,53.63333333333333,1.712668705687601,594.698637415835,1736.7216548144925,0,0,0,0,True,2.2737367544323206e-13,4.547473508864641e-13,True,True
BS04,Capability Heterogeneity,Capability heterogeneity 0,1,1,Capability Heterogeneity,0,,,247,28,2,93.33333333333333,93.33333333333333,61.51480199923107,19,11,10,1469,305,30,2,317,12,83.33333333333333,3.7854889589905363,29.1,3336.0274772208595,3336.0274772208595,0.0,0.29091470692813637,0.1743589743589744,36.31272938655025,94.88888888888889,0.5054111846539965,48,78.28571428571429,1.2049967570441191,586.4949836746456,1604.8890747371238,0,2,0,0,True,1.3642420526593924e-12,9.094947017729282e-13,True,True
BS04,Capability Heterogeneity,Capability heterogeneity 0.5,2,1,Capability Heterogeneity,0.5,,,184,29,1,96.66666666666667,96.66666666666667,47.82775855440215,19,11,11,437,180,31,2,193,13,84.61538461538461,6.7357512953367875,32.09090909090909,3486.9846847541526,3486.9846847541526,0.0,0.1918041592610249,0.15802469135802477,31.060903255944606,97.33333333333333,0.5068936710823737,39,38.310344827586206,2.344581085056804,448.25275785020267,1743.1313005615657,0,1,0,0,True,1.3642420526593924e-12,4.547473508864641e-13,True,True
BS04,Capability Heterogeneity,Capability heterogeneity 1,3,1,Capability Heterogeneity,1,,,292,28,2,93.33333333333333,100.0,66.78200692041523,19,11,10,378,243,28,0,253,10,100.0,3.952569169960474,30.6,3298.4137332839105,3298.4137332839105,0.0,0.22880736258292078,0.22318840579710142,30.6807562589293,92.22222222222223,0.5061135153047455,57,37.67857142857143,1.8835821324981543,734.1387883624142,1457.2452700493538,2,0,0,0,True,4.547473508864641e-13,0.0,True,True
BS04,Capability Heterogeneity,Capability heterogeneity 0,4,2,Capability Heterogeneity,0,,,289,22,8,73.33333333333333,78.57142857142857,69.8961937716263,16,14,8,2887,608,23,1,617,9,88.88888888888889,1.4586709886547813,49.125,2734.3066813051223,2734.3066813051223,0.0,0.3048293225099892,0.22905982905982913,34.33922145988414,93.33333333333333,0.5043133837571387,76,177.5909090909091,0.5965476749515691,690.5509819514552,1633.8882930580862,2,6,0,0,True,1.1368683772161603e-12,9.094947017729282e-13,True,True
